id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
42318267,パークハウス27　☆NEW★池袋直通☆一軒家のベッドあり和室☆二人入居可☆WIFI無料,29977398,David,,Itabashi Ku,35.77582,139.65845,Private room,6672,3,0,,,4,86,0,M130023903
42413330,8min->JR Ikebukuro Sta/Double/NoSmoke/Breakfast,332234253,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ 池袋,,Toshima Ku,35.73171,139.71949,Private room,17049,1,0,,,10,72,0,Hotels and Inns Business Act | 東京都豊島区池袋保健所長 　 澤　節子 | 13豊池保衛環き第8号
42413353,8min->JR Ikebukuro Sta/Double/NoSmoke/NoMeal,332234253,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ 池袋,,Toshima Ku,35.73142,139.71763,Private room,14929,1,3,2022-09-27,0.10,10,72,1,Hotels and Inns Business Act | 東京都豊島区池袋保健所長  　澤　節子 | 13豊池保衛環き第8号
42321895,"10 min to Airport, Best for Trip/Business/Transit",119848615,Yosuke,,Ota Ku,35.54635,139.74664,Private room,3400,1,50,2022-12-23,5.79,1,172,50,M130030775
42337123,【秋葉原旁，天空树景观房】地铁步行7分钟/成田羽田机场直达/精美双床（D201）,334842895,Chonglin,,Taito Ku,35.70386,139.77669,Entire home/apt,180000,1,0,,,41,178,0,M130026531
42337395,【秋葉原旁，天空树景观房】地铁步行1分/阳台可看天空树/成田羽田机场直达（D301）,334842895,Chonglin,,Taito Ku,35.70526,139.777,Entire home/apt,180000,1,0,,,41,179,0,M130026533
42337556,【秋葉原旁，天空树景观房】地铁步行7分钟/阳台可看天空树/成田羽田机场直达（D302）,334842895,Chonglin,,Taito Ku,35.70354,139.77677,Entire home/apt,171429,1,0,,,41,178,0,M130026534
42413416,Near Sky Tree and direct to Haneda / up to 11 ppl,337014973,雪紅,,Sumida Ku,35.72242,139.82764,Entire home/apt,35000,1,5,2021-07-11,0.25,1,166,0,M130023590
42337694,【秋葉原旁，天空树景观房】地铁步行7分钟/阳台可看天空树/成田羽田机场直达（D401）,334842895,Chonglin,,Taito Ku,35.7046,139.77662,Entire home/apt,180000,1,0,,,41,180,0,M130026535
42413466,8min->JRIkebukuro Sta/SuperiorDouble/SmokeOK/Break,332234253,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ 池袋,,Toshima Ku,35.73326,139.71909,Private room,17706,1,0,,,10,80,0,Hotels and Inns Business Act | 東京都豊島区池袋保健所長 　 澤　節子 | 13豊池保衛環き第8号
42337860,【秋葉原旁，天空树景观房】地铁步行7分钟/阳台可看天空树/成田羽田机场直达（D402）,334842895,Chonglin,,Taito Ku,35.70459,139.77675,Entire home/apt,180000,1,0,,,41,180,0,M130026536
42337995,【秋葉原旁，天空树景观房】地铁步行7分钟/阳台可看天空树/成田羽田机场直达（D501）,334842895,Chonglin,,Taito Ku,35.70355,139.77853,Entire home/apt,180000,1,0,,,41,180,0,M130026537
42413484,8min->JRIkebukuro Sta/SuperiorDouble/SmokeOK/NoMea,332234253,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ 池袋,,Toshima Ku,35.73213,139.71757,Private room,15586,1,1,2021-04-24,0.05,10,80,0,Hotels and Inns Business Act | 東京都豊島区池袋保健所長  　澤　節子 | 13豊池保衛環き第8号
42339166,Room 303 shinjyuku area 大久保駅がら 5分　WIFI Free,21504159,Michi,,Shinjuku Ku,35.70217,139.69346,Entire home/apt,10000,30,4,2022-09-16,0.19,24,0,2,Hotels and Inns Business Act | 新宿区保健所 | 3新保衛環第173号	
42339820,【年初特价】地铁步行5分，新宿池袋银座涉谷直达，成田机场直达，和风双床（R102）,334842895,Chonglin,,Arakawa Ku,35.72935,139.7752,Entire home/apt,180000,1,0,,,41,180,0,Hotels and Inns Business Act | 荒川区保健所 | 31荒保衛環き(三)第8号
42413546,8min->JRIkebukuro Sta/SuperiorDouble/NoSmoke/Break,332234253,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ 池袋,,Toshima Ku,35.73152,139.71923,Private room,17706,1,0,,,10,85,0,Hotels and Inns Business Act | 東京都豊島区池袋保健所長  　澤　節子 | 13豊池保衛環き第8号
42339974,【年初特价】新宿池袋银座涉谷上野秋叶原直达，成田机场直达，地铁步行5分（R201）,334842895,Chonglin,,Arakawa Ku,35.73071,139.7733,Entire home/apt,180000,1,0,,,41,130,0,Hotels and Inns Business Act | 荒川区保健所 | 31荒保衛環き(三)第8号
42413574,8min->JRIkebukuro Sta/SuperiorDouble/NoSmoke/NoMea,332234253,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ 池袋,,Toshima Ku,35.73267,139.71727,Private room,15586,1,15,2022-10-12,0.47,10,85,7,Hotels and Inns Business Act | 東京都豊島区池袋保健所長  　澤　節子 | 13豊池保衛環き第8号
42340124,観光地徒歩圏内・日暮里駅徒歩5分・コンビニ１分・飲食店豊富・Wifi使い放題・セルフチェックイン,334842895,Chonglin,,Arakawa Ku,35.73097,139.7755,Entire home/apt,180000,1,0,,,41,159,0,Hotels and Inns Business Act | 荒川区保健所 | 31荒保衛環き(三)第8号
42340216,【年初特价】地铁步行5分，新宿池袋银座涉谷直达，成田机场直达，和风双床（R203）,334842895,Chonglin,,Arakawa Ku,35.7304,139.77326,Entire home/apt,180000,1,0,,,41,73,0,Hotels and Inns Business Act | 荒川区保健所 | 31荒保衛環き(三)第8号
42413588,nestay villa tokyo Shinjuku,250027746,Nestay,,Shinjuku Ku,35.69134,139.68489,Entire home/apt,75229,1,44,2022-11-29,1.27,8,79,15,Hotels and Inns Business Act | 東京都新宿区保健所 | 31新保衛環第214号
42340320,【年初特价】新宿池袋银座涉谷上野秋叶原直达，成田机场直达，地铁步行5分（R301）,334842895,Chonglin,,Arakawa Ku,35.73113,139.77488,Entire home/apt,180000,1,1,2020-05-17,0.03,41,180,0,Hotels and Inns Business Act | 荒川区保健所 | 31荒保衛環き(三)第8号
42340436,【网红景点谷中银座，拍照打卡必到】新宿银座涉谷成田机场直达，地铁步行5分钟（R302）,334842895,Chonglin,,Arakawa Ku,35.72955,139.7756,Entire home/apt,171429,1,0,,,41,95,0,Hotels and Inns Business Act | 荒川区保健所 | 31荒保衛環き(三)第8号
42413654,8min->JR Ikebukuro Sta/Hollywood Twin/Breakfast,332234253,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ 池袋,,Toshima Ku,35.73169,139.71943,Private room,18249,1,0,,,10,81,0,Hotels and Inns Business Act | 東京都豊島区池袋保健所長  　澤　節子 | 13豊池保衛環き第8号
42413672,8min->JR Ikebukuro Sta/Hollywood Twin/NoMeal,332234253,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ 池袋,,Toshima Ku,35.73364,139.71937,Private room,16129,1,5,2021-08-22,0.15,10,81,0,Hotels and Inns Business Act | 東京都豊島区池袋保健所長  　澤　節子 | 13豊池保衛環き第8号
42340512,【年初特价】地铁步行5分，新宿池袋银座涉谷直达，成田机场直达，和风双床（R303）,334842895,Chonglin,,Arakawa Ku,35.73049,139.77332,Entire home/apt,180000,1,0,,,41,180,0,Hotels and Inns Business Act | 荒川区保健所 | 31荒保衛環き(三)第8号
42414657,8min->Ikebukuro Sta/Small Double/NoSmoke/NoMeal,332234328,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙｾﾚｸﾄ池袋,,Toshima Ku,35.73163,139.71818,Private room,15657,1,15,2021-12-29,0.50,1,89,0,Hotels and Inns Business Act | 豊島区池袋保健所長 | 元豊池保衛環き第62号
42340786,【年初特价】新宿池袋银座涉谷上野秋叶原直达，成田机场直达，地铁步行5分（R401）,334842895,Chonglin,,Arakawa Ku,35.72968,139.77549,Entire home/apt,180000,1,0,,,41,127,0,Hotels and Inns Business Act | 荒川区保健所 | 31荒保衛環き(三)第8号
42340971,1min->Yotsuya 3chome Sta/NoMeal/SemiDouble/SmokeOK,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68717,139.71953,Private room,18414,1,0,,,32,66,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42416829,6min->JRSuidobashi Sta/Small Double/SmokeOK/Breakf,332234923,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ 後楽園,,Bunkyo Ku,35.70501,139.75514,Private room,15771,1,0,,,20,61,0,Hotels and Inns Business Act | 文京区文京保健所長　友松栄二 | 15文文生環き第503号
42341020,1min->Yotsuya 3chome Sta/NoMeal/SemiDouble/NoSmoke,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68905,139.71943,Private room,18414,1,10,2022-05-20,0.35,32,83,3,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42341079,1min->Station/Breakfast/SemiDouble/NoSmoke,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68771,139.71952,Private room,22114,1,0,,,32,83,0,Hotels and Inns Business Act | 新宿区保健所長     髙橋 　郁美 | 26新保衛環第12号 
42416871,6min->JRSuidobashi Sta/Small Double/SmokeOK/NoMeal,332234923,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ 後楽園,,Bunkyo Ku,35.70707,139.75631,Private room,14371,1,5,2022-04-20,0.15,20,61,1,Hotels and Inns Business Act | 文京区文京保健所長　友松栄二 | 15文文生環き第503号
42341126,1min->Station/Breakfast/SemiDouble/SmokeOK,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68906,139.71951,Private room,22114,1,0,,,32,66,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42416943,6min->JRSuidobashi Sta/Twin/NoSmoke/Breakfast,332234923,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ 後楽園,,Bunkyo Ku,35.7048,139.75457,Private room,17914,1,0,,,20,62,0,Hotels and Inns Business Act | 文京区文京保健所長　友松栄二 | 15文文生環き第503号
42341238,1min->Station/NoMeal/Triple Room/NoSmoke,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68911,139.71908,Private room,35586,1,1,2021-06-27,0.05,32,75,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42341278,1min->Station/Breakfast/Triple Room/NoSmoke,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68716,139.71874,Private room,41137,1,0,,,32,75,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42341331,【网红景点谷中银座，拍照打卡必到】新宿银座涉谷成田机场直达，地铁步行5分钟（R402）,334842895,Chonglin,,Arakawa Ku,35.73106,139.7753,Entire home/apt,171429,1,0,,,41,178,0,Hotels and Inns Business Act | 荒川区保健所 | 31荒保衛環き(三)第8号
42417013,6min->JRSuidobashi Sta/Twin/NoSmoke/NoMeal,332234923,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ 後楽園,,Bunkyo Ku,35.70489,139.75647,Private room,16514,1,5,2021-10-28,0.17,20,63,0,Hotels and Inns Business Act | 文京区文京保健所長　友松栄二 | 15文文生環き第503号
42341445,1min->Station/NoMeal/Double/NoSmoke,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68712,139.71753,Private room,23943,1,0,,,32,87,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42341488,【年初特价】地铁步行5分，新宿池袋银座涉谷直达，成田机场直达，和风双床（R403）,334842895,Chonglin,,Arakawa Ku,35.73071,139.77358,Entire home/apt,180000,1,0,,,41,180,0,Hotels and Inns Business Act | 荒川区保健所 |  31荒保衛環き(三)第8号
42341499,1min->Station/NoMeal/Double/SmokeOK,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68755,139.71944,Private room,23943,1,0,,,32,79,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42417238,6min->JRSuidobashi Sta/UniversalTwin/NoSmoke/Break,332234923,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ 後楽園,,Bunkyo Ku,35.70684,139.75488,Private room,19864,1,0,,,20,40,0,Hotels and Inns Business Act | 文京区文京保健所長　友松栄二 | 15文文生環き第503号
42417255,6min->JRSuidobashi Sta/UniversalTwin/NoSmoke/NoMea,332234923,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ 後楽園,,Bunkyo Ku,35.70497,139.75516,Private room,17757,1,5,2022-07-30,0.16,20,40,3,Hotels and Inns Business Act | 文京区文京保健所長　友松栄二 | 15文文生環き第503号
42341565,1min->Station/Breakfast/Double/SmokeOK,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68844,139.71952,Private room,27643,1,0,,,32,79,0,Hotels and Inns Business Act | 新宿区保健所長  | 26新保衛環第12号 
42417492,StudioDouble/SmokeOK/Breakfast,332234923,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ 後楽園,,Bunkyo Ku,35.7069,139.75456,Private room,18500,1,0,,,20,54,0,Hotels and Inns Business Act | 文京区文京保健所長　友松栄二 | 15文文生環き第503号
42341617,1min->Station/Breakfast/Double/NoSmoke,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68905,139.71814,Private room,27643,1,0,,,32,87,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42341629,【年初特价】新宿池袋银座涉谷上野秋叶原直达，成田机场直达，地铁步行5分（R501）,334842895,Chonglin,,Arakawa Ku,35.73042,139.77357,Entire home/apt,180000,1,0,,,41,37,0,Hotels and Inns Business Act | 荒川区保健所 | 31荒保衛環き(三)第8号
42341720,1min->Station/NoMeal/Twin Room/SmokeOK,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68752,139.71943,Private room,31900,1,0,,,32,74,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42341756,1min->Station/NoMeal/Twin Room/NoSmoke,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68907,139.71937,Private room,31900,1,0,,,32,76,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42341792,【网红景点谷中银座，拍照打卡必到】新宿银座涉谷成田机场直达，地铁步行5分钟（R502）,334842895,Chonglin,,Arakawa Ku,35.72924,139.77359,Entire home/apt,180000,1,0,,,41,180,0,Hotels and Inns Business Act | 荒川区保健所 | 31荒保衛環き(三)第8号
42341795,1min->Station/Breakfast/Twin Room/NoSmoke,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68909,139.71773,Private room,37452,1,0,,,32,76,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42417541,StudioDouble/NoSmoke/Breakfast,332234923,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ 後楽園,,Bunkyo Ku,35.70521,139.75663,Private room,18500,1,0,,,20,63,0,Hotels and Inns Business Act | 文京区文京保健所長　友松栄二 | 15文文生環き第503号
42417670,6min->JRSuidobashi Sta/SmallDouble/NoSmoke/NoMeal,332234923,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ 後楽園,,Bunkyo Ku,35.7056,139.75453,Private room,14371,1,4,2022-01-06,0.19,20,60,1,Hotels and Inns Business Act | 文京区文京保健所長　友松栄二 | 15文文生環き第503号
42341834,1min->Station/Breakfast/Twin Room/SmokeOK,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68685,139.7187,Private room,37452,1,0,,,32,74,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42341930,【年初特价】地铁步行5分，新宿池袋银座涉谷直达，成田机场直达，和风双床（R503）,334842895,Chonglin,,Arakawa Ku,35.73128,139.77538,Entire home/apt,171429,1,0,,,41,1,0,Hotels and Inns Business Act | 荒川区保健所 | 31荒保衛環き(三)第8号
42417720,StandardDouble/SmokeOK/NoMeal,332234923,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ 後楽園,,Bunkyo Ku,35.70511,139.75509,Private room,16386,1,0,,,20,39,0,Hotels and Inns Business Act | 文京区文京保健所長　友松栄二 | 15文文生環き第503号
42341950,1min->Station/Breakfast/Double Room,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68905,139.71727,Private room,31343,1,0,,,32,87,0,Hotels and Inns Business Act | 新宿区保健所長  | 26新保衛環第12号 
42342172,1min->Station/No Breakfast/Double Room,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68886,139.7191,Private room,27643,1,0,,,32,87,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42342394,1min->Station/NoMeal/DeluxeDouble/NoSmoke,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68693,139.71884,Private room,27643,1,1,2021-11-26,0.08,32,87,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42342442,1min->Station/NoMeal/DeluxeDouble/SmokeOK,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68713,139.71938,Private room,27643,1,0,,,32,81,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42344850,NEW OPEN毎日温泉楽しめる旅館、庭付き広々した部屋,42871595,Miki,,Adachi Ku,35.77789,139.8467,Entire home/apt,34469,2,0,,,1,178,0,Hotels and Inns Business Act | 足立保健所 | 31足足保生生収第529号
42417753,StandardDouble/NoSmoke/NoMeal,332234923,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ 後楽園,,Bunkyo Ku,35.70703,139.7566,Private room,16386,1,0,,,20,53,0,Hotels and Inns Business Act | 文京区文京保健所長　友松栄二 | 15文文生環き第503号
42417792,6min->JRSuidobashi Sta/StudioDouble/SmokeOK/NoMeal,332234923,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ 後楽園,,Bunkyo Ku,35.70548,139.75653,Private room,17100,1,1,2021-02-01,0.04,20,54,0,Hotels and Inns Business Act | 文京区文京保健所長　友松栄二 | 15文文生環き第503号
42365982,1min->Station/Breakfast/DeluxeDouble/SmokeOK,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68849,139.71758,Private room,31343,1,0,,,32,81,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42366025,1min->Station/Breakfast/DeluxeDouble/NoSmoke,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68737,139.71958,Private room,31343,1,0,,,32,87,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42417862,Upper floor/Small Double/NoSmoke/Breakfast,332234923,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ 後楽園,,Bunkyo Ku,35.7052,139.75638,Private room,15771,1,0,,,20,63,0,Hotels and Inns Business Act | 文京区文京保健所長　友松栄二 | 15文文生環き第503号
42417914,Upper floor/Small Double/NoSmoke/NoMeal,332234923,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ 後楽園,,Bunkyo Ku,35.70501,139.75533,Private room,15229,1,0,,,20,63,0,Hotels and Inns Business Act | 文京区文京保健所長　友松栄二 | 15文文生環き第503号
42366199,1min->Station/NoMeal/LargeDouble/NoSmoke,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.6869,139.71737,Private room,31900,1,0,,,32,48,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42417927,Adjoining Twin for 3-4ppl/NoSmoke/Breakfast,332234923,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ 後楽園,,Bunkyo Ku,35.70496,139.75521,Private room,32897,1,0,,,20,63,0,Hotels and Inns Business Act | 文京区文京保健所長　友松栄二 | 15文文生環き第503号
42417950,Adjoining Twin for 3-4ppl/NoSmoke/NoMeal,332234923,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ 後楽園,,Bunkyo Ku,35.70485,139.75494,Private room,30097,1,1,2021-01-23,0.04,20,63,0,Hotels and Inns Business Act | 文京区文京保健所長　友松栄二 | 15文文生環き第503号
42366271,1min->Station/Breakfast/Large Double,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.68869,139.71953,Private room,37452,1,0,,,32,48,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42418469,6min->JRSuidobashi Sta/Small Double/NoSmoke/Breakf,332234923,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ 後楽園,,Bunkyo Ku,35.7069,139.75542,Private room,15771,1,0,,,20,60,0,Hotels and Inns Business Act | 文京区文京保健所長　友松栄二 | 15文文生環き第503号
42366277,Skytree Easy Access! Tokyo Apt. Bell Flat Inn #1,218179056,Mary,,Sumida Ku,35.73018,139.82436,Entire home/apt,9643,2,24,2022-11-10,0.74,12,88,11,M130024342
42366410,1min->Station/Breakfast/Economy Double,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙﾌﾟﾚﾐｱﾑ,,Shinjuku Ku,35.6889,139.71776,Private room,33457,1,0,,,32,85,0,Hotels and Inns Business Act | 新宿区保健所長   髙橋 　郁美 | 26新保衛環第12号 
42418543,6min->JRSuidobashi Sta/Small Double/SmokeOK/Breakf,332234923,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ 後楽園,,Bunkyo Ku,35.7068,139.75456,Private room,17786,1,0,,,20,39,0,Hotels and Inns Business Act | 文京区文京保健所長　友松栄二 | 15文文生環き第503号
42418617,Standard Double/NoSmoke/Breakfast,332234923,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ 後楽園,,Bunkyo Ku,35.70635,139.75462,Private room,17786,1,0,,,20,53,0,Hotels and Inns Business Act | 文京区文京保健所長　友松栄二 | 15文文生環き第503号
42438524,2min->JR Akabane Sta/Single/NoSmoke/Breakfast,333026232,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ 東京赤羽,,Kita Ku,35.77825,139.71946,Private room,16699,1,0,,,16,76,0,Hotels and Inns Business Act | 東京都北区保健所長　前田秀雄 | 30北健生環き第56号
42418721,6min->JRSuidobashi Sta/StudioDouble/NoSmoke/NoMeal,332234923,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ 後楽園,,Bunkyo Ku,35.70704,139.75461,Private room,17100,1,0,,,20,63,0,Hotels and Inns Business Act | 文京区文京保健所長　友松栄二 | 15文文生環き第503号
42438526,2min->JR Akabane Sta/Single/NoSmoke/NoMeal,333026232,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ 東京赤羽,,Kita Ku,35.77846,139.7195,Private room,15499,1,0,,,16,76,0,Hotels and Inns Business Act | 東京都北区保健所長　前田秀雄 | 30北健生環き第56号
42419486,0min->Asakusa Station/Double/NoSmoke/Breakfast,333025846,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ,,Taito Ku,35.70811,139.79698,Private room,18386,1,1,2022-09-16,0.28,10,87,1,Hotels and Inns Business Act | 東京都台東区台東保健所長 清古　愛弓 | 28台台健生環き第59号
42438527,2min->JR Akabane Sta/Single/SmokeOK/Breakfast,333026232,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ 東京赤羽,,Kita Ku,35.7804,139.71942,Private room,16699,1,0,,,16,79,0,Hotels and Inns Business Act | 東京都北区保健所長　前田秀雄 | 30北健生環き第56号
42438643,3min->JR Ueno Sta/Small Double/Breakfast,332234740,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙｾﾚｸﾄ 上野･御徒町,,Taito Ku,35.70969,139.77771,Private room,17757,1,84,2022-11-22,3.70,9,89,42,Hotels and Inns Business Act | 東京都台東区台東保健所長　小竹　桃子 | 29台台健生環き第231号
42420727,Traditional beautiful house/140㎡,210199913,Satoru,,Sumida Ku,35.70266,139.81051,Entire home/apt,57857,2,1,2022-10-13,0.38,7,173,1,Hotels and Inns Business Act | 東京都墨田区保健所 | 31墨福衛生環第341号
42438729,3min->JR Ueno Sta/Economy Double/Breakfast,332234740,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙｾﾚｸﾄ 上野･御徒町,,Taito Ku,35.71071,139.77604,Private room,18471,1,17,2022-10-24,0.81,9,88,8,Hotels and Inns Business Act | 東京都台東区台東保健所長　小竹　桃子 | 29台台健生環き第231号
